10734	REPULSIO	λποκρνσις, ἄντωσις
10735	REPURGATIO	ἀνακάθύοσις, ἐκκάθύρσις, καθύρτικὰ, ἀνακαθύρτικὰ
10736	REQUIES	ἀνάπαεισις
10737	RES	πρἀγμα, τὸ
10738	RESECTIO	ἀνατομὴ
10739	RESIDENTIA	ὑπόστασις
10740	RESIMUS	σιμὸς
10741	RESINA	ῥητίνη
10742	RESINATUS	ῥητινωτὸς
10743	RESINOCERUM	ῤητι, όκηρο
10744	RESISTENTIA	ἀνσιπάθεια
10745	RESOLVENS	δίαφορητικὸς
10746	RESOLUTIO	παράλνσμ
10747	RESOLUTIVU	
10748	RESONITUS	
10749	RESORBERI	ἀναπι'νεσθαι
10750	RESPIRATIO	ἀναπνοὴ
10751	RESPUO	ἀναπτύω, λπόπτέω
10752	EESSELLA	
10753	RESTAURATIO	ἀνάληψις, άνάτρι, ψις
10754	RESTINCTIO	ἀπὸσβεσις
10755	RESTITUTIO	κατάστασις, καθιδιυσις ;
10756	RESUDATIO	
10757	RESUMTIO	ἀνάληψις
10758	RESUPINATIO	ὑπτιασμὸς
10759	RESURRECTIO	ἀνἀστασις
10760	RESUSCITATIO	
10761	RETE	διάτυον, κεκρύφαλος
10762	RETENTIO	ἐπιχύσις, καθεκτιπὴ, δύναμις
10763	RETENTUM	
10764	RETICULARIS	δίκτυοειδὴς
10765	RETICULUM	
10766	RETINACUTUM	
10767	RETORTA	
10768	RETRACTIO	ἀντίσπασις, ἀντισπαστικὸν
10769	RETRANSMUTATIO	
10770	RETRIMENTUM	ἀπὸκριμμα
10771	RETROCESSIO	επάνἀκλησις
10772	REVELATIO	
10773	REVELLLENS	ἀντισπαστικὸς
10774	REVERBERATIO	
10775	REVERSIVUS	ὑποστροφωἔδης
10776	REVIVIFICATIO	
10777	REVIVISCENTIA	
10778	REVOCATIO	ἐπανάκλησις
10779	REVOMO	ἐπανεμέω
10780	REVULSIO	ἀντίσπασις
10781	REX	βασιλίδι
10782	RHA	ῥῆον, κατ’, ἐξοχὰ
10783	RHABARBARUM	ῥέον, βαρβαρὶκὸν
10784	RHABDOIDES	ῥαβδοειδὴς
10785	RHABDOS	ῥάβδος-
10786	RHACHIA	ῤαγέα, ῥηχιθρ, ῥόασσω
10787	RHACHIS	ῥάχις
10788	RHACHISAGRA	ῥῳχιούγρα
10789	RHACHITAE	ῥαχύται, ῥαχιαῦοι
10790	RHACHITIS	
10791	RHACOS	ὰάκος
10792	BHACOSIS	ράκωσις
10793	RHAEEOIDES	ὰαιοοειδὴς, ὰοιβοειδὴς
10794	RHAEBOS	αιβὸς, κάμπυλος
10795	RHAGADIAE	
10796	RHAGAS	ραγάς, γάγάδες;
10797	RHAGE	ραγά
10798	RHAGES	ρἀ, ες, κορυφαί
10799	RHAGIUM	ραγίον
10800	RHAGOIDES	ραγοειδὴς
10801	RHAIZO	ραΐζω, ρηΐζω
10802	RHAMMA	ράμμα
10803	RHANTERES	ραντὴρες
10804	RHAPHANEDON	ραφαιηδὸν, κανληδὸ, κατάγμα
10805	RHAPHANELAEON	ὰαφαινέυαιον
10806	RHAPHE	ραφὴ
10807	RHAPHIS	ὰαφὶς, γάφίτη
10808	RHASTONE	
10809	RHEBOS	ρεβὸς, ραμβογὼ
10810	RHECHIA	snχὸη, ραχιτὸ
10811	RHEGE	ὰηγῆ, ρῆγμα
10812	RHEGMA	ρῆγμα
10813	RHEGMATIAS	ρηγματίας
10814	RHEGMOCHASMOS	ρηγμοχάσμος
10815	RHEMBE	ὰμίβη, πλάνη, μίβω
10816	RHENANUM	
10817	RHENCHOS	ρέγχος, ρλάξιν
10818	RHEON	ρέ«ν, γῆ
10819	RHEPO	ρέπω
10820	RHETINE	ρητίτη
10821	RHEUMA	ὰεῦμα^
10822	RHEUMATISMOS	ρευματισμὸς
10823	RHEXIS	ρίξις, ρῆγμα
10824	RHICNOSIS	
10825	RHICNOS	ρικνὸς, ριγνὸς
10826	RHIGOS	ρίγος
10827	RHIN	ριν
10828	RHINARION	ρινάριον
10829	RHINE	
10830	RHINEMA	
10831	RHINENCHYSIA	ρινεγχυσία, γάεγχύτης
10832	RHINION	
10833	RHINOCEROS	ρινοκεριδε
10834	EHINOPTES	ρινίπτης
10835	RHINOS	
10836	RHIPIDION	ρισάδίον
10837	RHIPTASMOS	ὰιπτασμὸς, ἀλνσμὸν, ἀλήκη
10838	RHIZA	ρίζα
10839	RHIZAGRA	ριζύγρα
10840	RHIZIAS	ριζίας
10841	RHIZOTICUS	ὰιζωτικὸς
10842	RHIZOTOMOS	ριζοτέμος, ριζοτομιτὸ
10843	RHODAPSINTHATON	ἀρδαψι'νθύτον
10844	RHODELAEON	ροδε'λαιον
10845	RHODIACON	ροδίακὸν
10846	RHODIDES	ροδίδες
10847	RHODINON	ρόδίνον, ῥέσατον, δροπάτον;
10848	RHODION	ῥόδίοτ
10849	RHODITES	ρόδίτης
10850	RHODOMELI	δτίμε
10851	RHODOMELON	ῥοδολάελον
10852	RHODON	ῥόδον
10853	RHODOSACCHARUM	ῥοδοούκχαρον
10854	RHODOSTACTON	ηψούκτοτ, ῥοδήμελι
10855	RHODOSTASMA	ῥοδοπάγμα
10856	RHOEAS	ῥοιἀς, ῥυἀς
10857	RHOECOS	ῥοικαὶ, ρόιζος
10858	RHOGMATIAS	ῥωγματίας, ῥηγματίας
10859	RHOGME	ῥῆγμα
10860	RHOGMOS	ῥογμὸς
10861	RHOICOS	ῥςικὸς
10862	RHOIDARION	ῥοιδαψιο
10863	RHOITES	ῥοιτης, ῥόες
10864	RHOMBOS	ῥὀμβος
10865	RHOMMA	μμα, ῥόφημα
10866	RHONCHOS	ῥὸγχος, ῥογμὸς
10867	RHONNYMI	ῥώννυμι
10868	RHOODES	ρόώδίις, ῥοίκὰς
10869	RHOOS	ῥόος, ῥοῦς
10870	RHOPALOSIS	ῥσπάλωσις
10871	RHOPE	ῥοπὴ, ὀρμὴ
10872	RHOPHEMA	ρόφημα
10873	RHOPOPOLA	ῥοποπάλης
10874	RHOPTOS	ῥιρπτὸς, ρόφητὸς, ῥοπτά
10875	RHOSATON	ῥόσατον
10876	RHOSCOMENOS	ῥωιτιοόμενος, ῥωσχομέιως
10877	RHOX	ῥαγοειδὴς
10878	RHUS	ῥοῦς, ῥὄος
10879	RHYAS	ῥνὰς, ῥοιὰς
10880	RHYBDON	ῥύβδον, ῥυβδοειδετὸ, τρόπος
10881	RHYEMA	ῥύημα
10882	RHYMA	ῥῦμα, βοήθῆμα
10883	RHYME	ὀρμὴ
10884	RHYMMA	ῥύστόὶειν
10885	RHYNDACE	ῥυνδα'κη, ῥνντάκη
10886	RHYNENCHYTES	ῥννεγχύτης
10887	RHYODES	ῥυώδης, ῥοώδής
10888	RHYPODES	ῥυπω'δης
10889	EHYPOS	ῥύπος
10890	RHYPTICOS	ῥνπτικὸς
10891	RHYSIS	ῥύσις, ῥόος
10892	RHYSSEMATA	ῥυασσήμαστα
10893	RHYTHMUS	ῥνθμὸς
10894	RHYTIDOSIS	ῥυτίδοσις
10895	RHYTOS	ῥντὸς
10896	RICINUM	αρότων
10897	RIGATIO	
10898	RIGOR	ῥίγος
10899	RILLUS	
10900	RIMA	χύσμα
10901	RIMOSUS	
10902	RIMULA	
10903	RINAR	
10904	RINGENS	σϊσηρός
10905	RIPARIUS	ῥχθῆρός, ποοραπόταροος
10906	RISIGALLUM	
10907	RISTORUM	
10908	RISUS	γέλως
10909	RIWAND	
10910	RIVUS	ἐχιτὸς
10911	ROADES	
10912	ROB	
10913	ROBES	
10914	ROBORANS	
10915	ROBORATIO	ῥῶσις
10916	ROBUR	κράτος, ι’χὺς, ῥώμη
10917	ROBYS	
10918	ROCHETTA	
10919	ROCHUM	
10920	RON	
10921	RONDESSA	
10922	RORALIS	
10923	RORIFERUS	
10924	ROS	δρόσος
10925	ROSA	
10926	ROSALIA	
10927	ROSBOTH	
10928	ROSEA	
10929	ROSEOLAE	
10930	ROSIO	βρῶσις, δίάβρωσις
10931	ROSMADIAN	
10932	ROSMARUS	
10933	ROSSANIA	
10934	ROSTRIFORMIS	κορακοειδὴς
10935	ROSTRUM	ῥίγχος, ῥατὸφος
10936	ROTATIO	
10937	ROTATOR	τροχαντὴρ
10938	ROTILA	
10939	ROTULA	τρῥχισικος, μύλη, ἐπιγονατὶς
10940	ROTUMHA	
10941	ROTUNDITAS	
10942	RUE	
10943	RUBEA	
10944	RUBECULA	ἐρύθύκος, ἐρίθευς
10945	RUBEFACIENS	φοινίσσων
10946	RUBELLA	
10947	RUBELLIANA	
10948	RUBER	
10949	RUBETA	φρῦνος, φρύνη
10950	RUBETRA	βατὶς
10951	RUBICILLA	πυῥῥούλη
10952	RUBIFICANS	
10953	RUBIGO	ΐὸς
10954	RUEINUS	πυρωπός
10955	RUBOR	
10956	RUBRICA	μίλτος
10957	RUCTUS	ἔρενξις
10958	RUDICULA	παθιδίον
10959	RUFFUS	πυῥῥὸς
10960	RUGA	ῥυτὶς, ῥντιδοδηγε
10961	RUGITUS	βρνχηθμὸς
10962	RUMA	
10963	RUMANI	
10964	RUMINANS	μηρνκάζωι
10965	RUPES	ἀποῤῥώξ, ἐρίπνη
10966	RUPICAPRA	αίγαστρον, δορκὰς
10967	RUPTILE	
10968	RUPTIO	ῥῆγμα, ῥωγμὴ
10969	RUPTORIUM	
10970	RUSMA	
10971	RUSTICANUS	ἀγροῦκος
10972	RUSTICULA	
10973	RUSTICUS	γεωργές, ἀγροικος
10974	RUTABULUM	
10975	RUTETA	
10976	RUTICILLA	φοινιάουρος
10977	RUTILUS	
10978	RUTRUM	μινύα
10979	S	ἄ-
10980	SABACOS	σωβακὸς
10981	SABANON	ούβαυον
10982	SABAUDICUS	
10983	SABINUM	σαβι, οι
10984	SABON	
10985	SABULUM	ψάμμος, αμμος, ψάματος
10986	SABURATIO	
10987	SACCELIZO	σιακκελίζω, σακκίζω
10988	SACCELLUM	
10989	SACCHAR	σάκχαρ, ούκχαρον
10990	SACCHARINUS	
10991	SACCITOMINUM	
10992	SACCUS	μά, σιπσον
10993	SACER	ιερός
10994	SACRANUS	
10995	SACRES	
10996	SACROLUMBUS	
10997	SACTIM	
10998	SADIR	
10999	SAEPAE	στήηαμ
11000	SAFFATUM	
11001	SAFFUS PANIS	
11002	SAGA	
11003	SAGACITAS	ἀγχὸννια
11004	SAGADENON	οαγαδηνὴν
11005	SAGANI	
11006	SAGAPENUM	σαγάπηνον
11007	SAGDA	
11008	SAGIMENVITRI	
11009	SAGINATIO	σιπια, σιπυσις, πάχυνσις
11010	SAGITTA	βέλος
11011	SAGITTALIS	ὀβελιεῖος :
11012	SAGZENEA	
11013	SAHAFATUM	αχάρικς, κήρια
11014	SAHARA	
11015	SAIC	
11016	SAIRE	
11017	SAKMUNIA	
11018	SAL	ὰλς
11019	SALACITAS	αφρρδίσιασμὸς, ἀσέλγεια
11020	SALALKALI	
11021	SALAMANDRA	σωλμμάνδρα;
11022	SALAMANDRI	
11023	SALAMITA	
11024	SALAPPA	
11025	SALCAELAEON	σαλκά, ἕλαιοτ
11026	SALDATURA	
11027	SALDINI	
11028	SALEBROT	
11029	SALEFUR	
11030	SALEUO	σαλεύω
11031	SALIAVIRGULA	
11032	SALICIUM	
11033	SALIFICATIO	
11034	SALINACIDUM	όξάλμνρον, νβΐ, ἀλμνρόν, ὀξύγλνκον
11035	SALINATORES	
11036	SALITURA	ἅλεσις
11037	SALIVA	σίαλος, σίελος, σίαλον, σίίλο
11038	SALIVALIS	
11039	SALIVATIO	σιελισμὸς
11040	SALLENA	
11041	SALMERINUS	
11042	SALNITRUM	
11043	SALOME	σαλώοοη
11044	SALPA	σκατοφάγος
11045	SALPETRA	
11046	SALSAMENTUM	τάριχος
11047	SALSATURA	
11048	SALSEDO	ἄλ, μη
11049	SALSEDOMUCRUM	
11050	SALSUGO	ἅλμη
11051	SALSUS	ἀλμνρός
11052	SALTABRI	
11053	SALTANS	
11054	SALTATIO	χορεῖα, ορχυσις
11055	SALTUS	παλμὰς, πὴδησις
11056	SALVATELLA	
11057	SALUBRIS	ὑγεεινὸς
11058	SALUS	ὑγεεἰα, σηΐσηβ^α
11059	SALUTARIS	σωτὴριος
11060	SALUTATIO	ἀσπασμὸς, ἀσποοζῖμενος;
11061	SALZ	
11062	SAMECH	
11063	SAMEN	
11064	SAMIES	
11065	SAMIOS	
11066	SAMPSYCHINON	σκμψύχινβν
11067	SANATIO	ιάσις, θεραπετά
11068	SANCTUS	ἄγεος, ίερός
11069	SANDALION	σωνδαέλιον, τῷχικστῷ
11070	SANDARACA	νοίνδαρακίν
11071	SANDYX	ούνδυξ
11072	SANDYX	
11073	SANGUICULUM	οάματιά, τὰματέιον
11074	SANGUIFICATIO	αίμα'τωσις
11075	SANGUIFLUUS	αίμὸδρ'οος
11076	SANGUIFUCA	
11077	SANGUINALIS	αίματιτὴς
11078	SANGUINARIUS	ἔιαιμος
11079	SANGUINEUS	σώματι, κὸς
11080	SANGUINIOLUM	
11081	SANGUIPURGIUM	
11082	SANGUIS	αίμα
11083	SANGUISUGA	βδεἔλλα
11084	SANGUISUGUM	
11085	SANIES	ιχιθρι
11086	SANIODES	σιαιω'δης, σιαιδο'δης
11087	SANITAS	ὑγίεια, ὑγεεινὸς, ὑγεὴς
11088	SANNION	οαννίτη, παρά, τοῦ, ιναόω
11089	SANTERNA	
11090	SAPA	σίρμιον, ἥψημα
11091	SAPERDA	σαπάδη
11092	SAPHADA	
11093	SAPHENA	
11094	SAPIENTIA	σσφίκ
11095	SAPO	ούννων, σμῆγμα
11096	SAPONEA	
11097	SAPONIFORMIS	
11098	SAPOR	χυμὸς
11099	SAPPHIRUS	ούπφειρος
11100	SAPRIAS	σικπρίας
11101	SAPROS	σαπρὸς
11102	SAPYRUS	
11103	SARAFFI	
11104	SARAPUS	σαράπους
11105	SARATELLULA	
11106	SARCAZO	σαρκὰζω
11107	SARCA	
11108	SARCION	σαρκὶον
11109	SARCITES	σικρκίτης, νεΐ
11110	SARCOCELE	σαρκοκήλη
11111	SARCOCOLLA	σσιρκοκὸλλα
11112	SARCOEPIPLOCELE	
11113	SARCOMA	ούρκωμα
11114	SARCOMPHALON	σκρκὸαφαλον
11115	SARCOPHAGOS	σαρκοφάγος
11116	SARCOPHYIA	σιηρκοφυια ;
11117	SAP	σαρκοπνώδης
11118	SARCOSIS	ούρκωσις
11119	SARCOTHLASIS	σιηρκόθλασις, καὶ, σιϊρκὸθλασμα
11120	SARCOTICON	σαρκωτικὸν
11121	SARDA	σαρδίἔη
11122	SARDONIUS	οαρδονιος, σωρδοος
11123	SARDONYX	σαρδὸνυξ
11124	SARE	
11125	SARFAR	
11126	SARGOS	ούργος
11127	SARMATICA	
11128	SARMENTUM	φρύγανον :
11129	SARNICUM	
11130	SAROPUS	σαρόπους
11131	SARRAMPIO	
11132	SARTAGO	τὴγανον
11133	SARTORIA COSTA	
11134	SARX	καὶξ
11135	SATHE	ούθῆ
11136	SATHROS	σαθρὸς
11137	SATIETAS	πλῆθος, πλςσμγνὴ
11138	SATTO	ούττω, ούασσω
11139	SATURATUS	πλησμονψ
11140	SATURNUS	θρόνος
11141	SATYRIACE	σατυριαμὶ
11142	SATYRIASIS	σιίίτυρίασις, σατυρίασμὸς
11143	SAVICH	
11144	SAUNIA	
11145	SAVONEA	
11146	SAURA	σιτάρα
11147	SAXATILIS	πετραίος
11148	SAXIFRAGUS	θύθρυπτικὸς
11149	SAXONICUS	
11150	SAXUM	ννέυρμ
11151	SBESIS	σβέσις
11152	SBESTEN	
11153	SCABER	τραχύς, τρινχυτης
11154	SCABIES	ψῶρα
11155	SCABRUS	
11156	SCACURCULA	
11157	SCAIOLAE	
11158	SCALA	κλιμὸξ
11159	SCALENOS	σκαληνὸς
11160	SCALPELLUM	ξνστήρ, κνηστήρ, ξύστρα
11161	SCALPTUS	ξυσμὸς
11162	SCAMMA	σκα'μμα
11163	SCAMMONION	σκαμμώνιον
11164	SCAMNUM	βάθρον
11165	ICANDELLA	γειμνόκριθύν
11166	SCANTON	
11167	SCAPELLATUM	φμίωσις
11168	SCAPHA	σκάφη
11169	SCAPHION	σκαφίτη
11170	SCAPHIS	σκαφὶς
11171	SCAPHOIDES	σκαφοειδὴς
11172	SCAPULA	ώμοπλάτη
11173	SCAPUS	τέλος, καυλὸ, Εχ
11174	SCARABAEUS	καὶθύρος
11175	SCARABELAPHUS	σκαραβέλαφος
11176	SCARBAMYSSO	σκαρδαμύασω, καρδαμόασσω
11177	SCARDULA	
11178	SCARITICATIO	ἐγχάραξις
11179	SCARLATINAFEBRIS	
11180	SCARUS	σκάρος
11181	SCATEA	
11182	SCATULA	
11183	SCAURUS	
11184	SCEDASTICOS	σκεδαστικὸς
11185	SCEILEN	
11186	SCELETOS	σκελετὸς
11187	SCELETYRBE	σκελετέρβη, σκελοτέρβη
11188	SCELIPHROS	σκελιφρός, ξηρός
11189	SCELOS	σκε'λος
11190	SCELOTYRBE	
11191	SCEMPSIS	σκημψις, ἀπὸσκημψις
11192	SCENOS	σκοῦνος
11193	SCEPARNOS	σκέπαρνος, σκε'παρνον
11194	SCEPASTRA	σκεπάστρα
11195	SCEPE	σκέπη, σκε'πασμα
11196	SCEPTICUS	σΧεπτικὸς
11197	SCEROS	σκηρός, σκληρόν
11198	SCETHROS	σκεθρὸς, ἀκριβὴς, σκεθροτέρη, ἄησις
11199	SCEVASTOS	σκευαστὸς
11200	SCHASIS	χάσις
11201	SCHASTERIA	χαστηρια
11202	SCHEDIA	χεδί'α, βάθρον, ξύλον
11203	SCHEHENDENIGI	
11204	SCHEMA	χἡμα
11205	SCHERBET, SERBET	
11206	SCHESIS	χέσις
11207	SCHETAEA	χεταια
11208	SCHETICOS	χετικαὶ
11209	SCHIAS	
11210	SCHIDACEDON	χδακηδὸν
11211	SCHINDALMOS	χηδαλμὸς
11212	SCHINELAEON	χνέλαιιν
11213	SCHISMA	χύμα
11214	SCHISTOS	χιστὸς
11215	SCHOENOBATES	χοινοβάτης
11216	SCHOENOTONOS	χοινότονος
11217	SCHOLE	χολὴ
11218	SCIAMACHIA	σκιαμαχάκ
11219	SCIATICA	
11220	SCIAUGEO	σκιαυγέω
11221	SCIDEN	
11222	SCIDNAMAE	σκίδταμαι
11223	SCIENTIA	ἐπιστήμη
11224	SCIMPODION	σκιμπόδιον
11225	SCINCUS	σδιακος
11226	SCINDAPSUS	σκινδάψὸς
11227	SCINTILLA	σπινθὴρ
11228	SCIODES	σκιώδης, σκιὰ
11229	SCIRONA	
11230	SCIRRHOMA	ιτιιίργάμα
11231	SCIRRHONES	
11232	SCIRRHOSIS	
11233	SCIRRHUS	νκίῥῥος
11234	SCISSILE	σχιστὸτ
11235	SCISSIO	χεῖις
11236	SCISSURA	
11237	SCIURUS	ϊστόπουρος
11238	SCLERIA	σληρία
11239	SCLEROCOETIA	σκληροκοιτία
11240	SCLEROMA	σκλήρωμα, σκληρυσμὸς
11241	SCLEROPHTHALMIA	σκληροφθύλμία
11242	SCLEROS	σκληρός
11243	SCLEROSARCOMA	σκληροσάρκομα
11244	SCTEROSIS	σκλήρωσις
11245	SCLEROTICA	
11246	SCLERYNTICOS	σκληρυ, τικὸς
11247	SCLERYSMOS	σκληρνσμὰς, σΧλήρυσμα
11248	SCLIRUS	
11249	SCLOPETUM	
11250	SCNIPS	σκνίψ, κνίψ
11251	SCOBS	πρήσμα, ξύσμα
11252	SCODEGHINO	
11253	SCODINEMA	σκοδίνημα, σκορδίἔημμ, καρηβαρία
11254	SCOLECIA	σκώληξ
11255	SCOLECIZON	σκωλ, ηκέζων
11256	SCOLECOIDES	σκωληκοειδὴς, ἐπίφνσις
11257	SCOLEX	σκώληξ
11258	SCOLIOTES	σκολιότης
11259	SCOLOPAX	σκολόπαξ
11260	SCOLOPENDRA	σκολόπενδρα
11261	SCOLOPOMACHAERION	σκολοπομαχαίριων
11262	SCOMBER	σκόιεβρος
11263	SCOPAE	σσιρώθριτ
11264	SCOPELISMUS	σκοπελισμὸς
11265	SCOPOS	σκοπός
11266	SCOPS	σκὼψ
11267	SCOPTULA	
11268	SCOPULA	σσιραύὸριοτ
11269	SCORAX	
11270	SCORBUTUS	
11271	SCORDINEMA	σκορδίνημα
11272	SCORDOLASER	
11273	SCORIA	σκωρία
11274	SCORITH	
11275	SCORPAENA	Σκορπι'ς
11276	SCORPIACA	σκορπιακή
11277	SCORPIO	σκὸρπιος
11278	SCORPIODECTOS	σκορπιόδηκτος
11279	SCORPIOPLECTOS	σκορπιόπληκτος
11280	SCORTUM	
11281	SCORZONERA	
11282	SCOTODINOS	σκοτὸδίνος
11283	SCOTOMA	σκὸτωμα, σκοτέδίνος
11284	SCOTOS	σκὸτος
11285	SCREATIO	ἀπὸγάεμ, ψις, πτέσις
11286	SCRIBLITA	τρακτη'
11287	SCRIPTIO	γραφὴ, γράμμα
11288	SCRIPTULUS	
11289	SCROBICULUS	ἀνσικάρδίον
11290	SCROPHA	χοθρος, χειρός
11291	SCROTUM	ὀχἐον
11292	SCRUPULUS	γράμμα
11293	SCUMA	λεπὴς
11294	SCURBUTUM	
11295	SCUTA TABESI	
11296	SCUTIFORMIS	θύροειδη'ς
11297	SCUTRUM	ααυαουμίον
11298	SCUTUM	ἀσισίς, θύρεὸς, πὴλτη
11299	SCYBALA	σκύβαλα
11300	SCYBELITES	σκυβελιτης
11301	SCYLACION	σκνλἀκιον
11302	SCYPHUS	κύαθος
11303	SCYROS	σκῦρος, πῶρος
11304	SCYTALIDES	σκνταλίδες
11305	SCYTOS	σκύτος
11306	SEB	
11307	SEBASTON	νεβαστὸν
11308	SEBEL	
11309	SEBESTEN	σεβαστότ, μύξα, μνξἀρια
11310	SEBUM	στοτὸρ
11311	SECALE	πικάλη
11312	SECANIABIN	
11313	SBCESSUS	
11314	SECHA	
11315	SECLA	
11316	SECORS	ἀκάρδίος
11317	SECRETIO	
11318	SECRETUM	
11319	SECTA	μίρεσις
11320	SECTACROA	
11321	SECTIO	τομὴ
11322	SECUNDIFORMIS	χοροειδης
11323	SECUNDINAE	δευτέρα, δεντέρια, ἥστορα
11324	SECUNDUMNATURAM	κατὰ, φύσιν, τὰ
11325	SECUR	
11326	SECURITAS	
11327	SECUS	
11328	SEDAFF	
11329	SEDALIA	
11330	SEDATIO	κατάπσυρσις, παδεντα
11331	SEDENEGI	
11332	SEDENTARIUS	
11333	SEDES	ἕδρα
11334	SEDHE	
11335	SEDIGITUS	
11336	SEDILE	ἔδυς
11337	SEDIMENTUM	ὑπόστασιν
11338	SEDINA	
11339	SEDMA	
11340	SEGAX	
11341	SEGES	ληίον
11342	SEGITH	
11343	SEGNITIA	νωθρὸς
11344	SEGREGATIO	αχὰορισμὸς
11345	SEIRA	ινςιρά, σειρὴ
11346	SEIRIASIS	
11347	SEIRIOS	σείριος
11348	SEISIS	ούσις, σεισμὸς, κατάσιισις
11349	SELAA	
11350	SELACHOS	σέλαχος
11351	SELAS	τέλος
11352	SELATUS	
11353	SELDONIUM	
11354	SELENIACON	σεληνιακὸν, τοῦ, κύφεως
11355	SELENITES	σιλη, ίτης
11356	SELEUCIDAE	σελενκὶδες
11357	SELIBRA	ἥμισιι, λότρικς
11358	SELINITES	σιληνίτης
11359	SELINUSIA	σελινουσία
11360	SELLA	ἔδος, ἕδρα
11361	SEMAFOR	
11362	SEMASIA	σημαπά, ἐπιτημασία
11363	SEMBELLA	
11364	SEMEION	ινημεῖο
11365	SEMEIOSIS	τημεἰωσις
11366	SEMEN	σπὴνμα
11367	SEMENTIS	
11368	SEMICOCTUS	ήμίπεπτος
11369	SEMICONGIUS	ἡμεκὸγγεορ
11370	SEMICOTYLE	ημὶκοτὴλοο
11371	SEMICUPIUM	ἐγκὰθισμα
11372	SEMIDALIS	σιμιδαλ'ις, σεμιδαλίτης
11373	SEMIMARES	
11374	SEMIMEMBRANOSUS	
11375	SEMIMETALLA	
11376	SEMINATIO	
11377	SEMINERVOSUS	
11378	SEMIOBOLUS	ημίοβόλιον
11379	SEMIPESTIS	
11380	SEMIRHOMBUS	ἡμιῥόμβιον, ὴμίτονοτ
11381	SEMIS	
11382	SEMISEXTUM	ἡμιέκτον
11383	SEMISICILICUS	
11384	SEMISIDERATUS	ἡμίπλεκτος
11385	SEMISPECULUM	
11386	SEMISPINATUS	
11387	SEMITERTIANA	ημίτριτιττς
11388	SEMIVERBERATORIUS	
11389	SEMIUNCIA	ἡμιουρὶγεον
11390	SEMOTIM	
11391	SEMUNCIA	
11392	SENA	
11393	SENDANEGUM	
11394	SENECTUS	γῆρας, διὰ
11395	SENILIS	γερο, τικο'ς
11396	SENIO	
11397	SENSIBILIS	ἀισθητὸς
11398	SENSIFICUS	ἀισθητικοή
11399	SENSIO	τάσθησις
11400	SENSITORIUM	
11401	SENSORIUM	ἀισθητὴριον
11402	SENSUS	ἀίσθησις
11403	SENTENTIA	γνώμη
11404	SEPARATIO	δίάκρισις, δίαχάρησις
11405	SEPARATORIUM	
11406	SEPEDON	σηπεδο'ν, σηπεδονώδης
11407	SEPHIROS	ιτιολήρωοην, ιηκληριυμα
11408	SEPIA	οητάα
11409	SEPIUM	στήπιον, σηταίδίον
11410	SEPLASIARIUS	
11411	SEPS	τὴψ
11412	SEPSIS	σῆψις
11413	SEPTAMEN	
11414	SEPTANA	εταίταιος
11415	SEPTEM	τὰ
11416	SEPTENARIUS	ἐπτάς, ἐβδοματὸς
11417	SEPTENNIUM	ἐπταετία
11418	SEPTENTRIO	ἄρκτος, ἀρκτικαὶ, ἀρκτῶος
11419	SEPTICOS	σι, πτικὸς
11420	SEPTIMANA	ἐβδομάς
11421	SEPTIMESTRIS	νέυτάμηνος
11422	SEPTUAGSNARIUS	ἐβδομηκοντούτης
11423	SEPTUMTRANSVERSUM	
11424	SEQUESTRATIO	δίἐκρισις
11425	SERANGODES	τηραγγάδης, συριγγὼδης
11426	SERAPHIN	
11427	SERAPINUS	
11428	SERARIUM	
11429	SERBET	
11430	SERENITAS	ἐυδία, ἔυδίος
11431	SEREX	
11432	SERGETICUM	σεργατικὸν
11433	SERICIACUM	
11434	SERICUM	σηρικὸν
11435	SERIDES	σερίδες, σίρις
11436	SERMO	λόγος ;, λαλταί
11437	SEROSUS	ὑδατάόής
11438	SERPENS	ὄφις
11439	SERPHETA	
11440	SERPIGO	ἕρπης
11441	SERRA	πρίκιν
11442	SERRATUS	πριωνώδης
11443	SERVITUS	δουλειτὸ
11444	SERUM	ὀρόὸς
11445	SERVUS	δοῦλος
11446	SES	
11447	SESAMION	οηούμιον, σησαμδε, στήσαμον
11448	SESAMOIDEA	οησαμρειδεα
11449	SESCUNCIA	ἡμιόλτον
11450	SESEROS	σισηρός
11451	SESIS	σῆσις, στήθω
11452	SESQUIALTERA	
11453	SESQUICYATHUS	
11454	SESQUIHEMINA	κοτέλη
11455	SESQUILIBRA	
11456	SESQUIPEDALIA	βόεια
11457	SESQUIPLUM	λιον
11458	SESQUISEXTARIUM	
11459	SESQUIUNCIA	
11460	SESSILIS	μυρμηκτά
11461	SESTRON	σῆστρον, κοσκίνος, ητὴθύ, ινςσησμέror
11462	SETA	τριχος
11463	SETACEUM	
11464	SETANIOS	νητκνιὸς, σιτάνιος
11465	SEVATIO	
11466	SEULO	
11467	SEVUM	στήαρ
11468	SEXCUPES	
11469	SEXTANS	ἕκτον, σῆς, λίτρας
11470	SEXTARIUS	ξεστής
11471	SEXUNX	
11472	SEXUS	γένος
11473	SIAGON	σιαγὼν, γένος, γνάθος, ἄτί, πιιἔται, περιαγομένη
11474	SIAGONAGRA	σιαγονάγρα
11475	SIALOCHOOS	σιαλοχύος, σιαλογέων, σιαλίζων
11476	SIALOCHOS	σιάλοχις
11477	SIALOS	σίαλος, σίαλον
