@xml:id	orth
policlinique	POLICLINIQUE
poliose	POLIOSE
pollen	POLLEN
pollénine	POLLÉNINE
pollinie	POLLINIE
pollinifère	POLLINIFÈRE
pollinique	POLLINIQUE
pollution	POLLUTION
pollux	POLLUX
polyacide	POLYACIDE
polyadelphe	POLYADELPHE
polyadelphie	POLYADELPHIE
polyakène	POLYAKÈNE
polyandre	POLYANDRE
polyandrie	POLYANDRIE
polyandrique	POLYANDRIQUE
polyanthe	POLYANTHE
polyarthrite	POLYARTHRITE
polyatomicité	POLYATOMICITÉ
polyatomique	POLYATOMIQUE
polyblennie	POLYBLENNIE
polycarpe	POLYCARPE
polycarpien	POLYCARPIEN
polycéphale	POLYCÉPHALE
polycéphale2	POLYCÉPHALE
polycholie	POLYCHOLIE
polychoriqnide	POLYCHORIQNIDE
polychoriqnide	POLYSÈQUE
polychreste	POLYCHRESTE
polychroïque	POLYCHROÏQUE
polychroïsme	POLYCHROÏSME
polychroïte	POLYCHROÏTE
polychrome	POLYCHROME
polychromique	POLYCHROMIQUE
polycladie	POLYCLADIE
polyclinique	POLYCLINIQUE
polycobie	POLYCOBIE
polycotylaire	POLYCOTYLAIRE
polycotylédone	POLYCOTYLÉDONE
polydactyle	POLYDACTYLE
polydactylie	POLYDACTYLIE
polydipsie	POLYDIPSIE
polyémie	POLYÉMIE
polygala	POLYGALA
polygalactie	POLYGALACTIE
polygalées	POLYGALÉES
polygaline	POLYGALINE
polygalique	POLYGALIQUE
polygame	POLYGAME
polygamie	POLYGAMIE
polyganglionnaire	POLYGANGLIONNAIRE
polygéné	POLYGÉNÉ
polygenèse	POLYGENÈSE
polygénie	POLYGÉNIE
polygénisme	POLYGÉNISME
polygéniste	POLYGÉNISTE
polygnathe	POLYGNATHE
polygnathe	POLYGNATHIEN
polygonées	POLYGONÉES
polygraphe	POLYGRAPHE
polygyne	POLYGYNE
polygynie	POLYGYNIE
polylymphie	POLYLYMPHIE
polymélien	POLYMÉLIEN
polymère	POLYMÈRE
polymérie	POLYMÉRIE
polymérisme	POLYMÉRISME
polymètre	POLYMÈTRE
polymorphe	POLYMORPHE
polymorphie	POLYMORPHIE
polymorphie	POLYMORPHISME
polymorphie	POLYMOKPHOSE
polyonychie	POLYONYCHIE
polyopie	POLYOPIE
polyopie	POLYOPSIE
polyorexie	POLYOREXIE
polypage	POLYPAGE
polyparésie	POLYPARÉSIE
polyparétique	POLYPARÉTIQUE
polypathie	POLYPATHIE
polypathique	POLYPATHIQUE
polype	POLYPE
polypédie	POLYPÉDIE
polypétale	POLYPÉTALE
polypeux	POLYPEUX
polyphage	POLYPHAGE
polyphagie	POLYPHAGIE
polypharmacie	POLYPHARMACIE
polypharmaque	POLYPHARMAQUE
polyphore	POLYPHORE
polyphylle	POLYPHYLLE
polyphysie	POLYPHYSIE
polypier	POLYPIER
polypiforme	POLYPIFORME
polypiose	POLYPIOSE
polypode	POLYPODE
polypodesme	POLYPODESME
polypodie	POLYPODIE
polypo-méduse	POLYPO-MÉDUSE
polypore	POLYPORE
polyposie	POLYPOSIE
polypotome	POLYPOTOME
polyrrhize	POLYRRHIZE
polysarcie	POLYSARCIE
polysarque	POLYSARQUE
polyscélie	POLYSCÉLIE
polysépale	POLYSÉPALE
polysèque	POLYSÈQUE
polysialie	POLYSIALIE
polysomie	POLYSOMIE
polyspaste	POLYSPASTE
polyspesme	POLYSPESME
polysporé	POLYSPORÉ
polystémone	POLYSTÉMONE
polystique	POLYSTIQUE
polystome	POLYSTOME
polystyle	POLYSTYLE
polythalame	POLYTHALAME
polytric	POLYTRIC
polytrichie	POLYTRICHIE
polytrophie	POLYTROPHIE
polyurie	POLYURIE
polyurique	POLYURIQUE
polyzoïcité	POLYZOÏCITÉ
polyzoïque	POLYZOÏQUE
pomacées	POMACÉES
pomacentre	POMACENTRE
pommade	POMMADE
pomme	POMME
pommelé	POMMELÉ
pommelière	POMMELIÈRE
pommette	POMMETTE
pommique	POMMIQUE
pompe	POMPE
pompholyx	POMPHOLYX
pomphos	POMPHOS
pomphos	POMPHUS
pompile	POMPILE
pompoléon	POMPOLÉON
ponce	PONCE
poncire	PONCIRE
ponction	PONCTION
ponctionneur	PONCTIONNEUR
ponctué	PONCTUÉ
pondérabilité	PONDÉRABILITÉ
pondérable	PONDÉRABLE
ponère	PONÈRE
poney	PONEY
pongitif	PONGITIF
pont	PONT
ponte	PONTE
pontédériacées	PONTÉDÉRIACÉES
poplétine	POPLÉTINE
poplité	POPLITÉ
populaire	POPULAIRE
population	POPULATION
populéum	POPULÉUM
populine	POPULINE
porc	PORC
porcelaine	PORCELAINE
porcelet	PORCELET
porcherie	PORCHERIE
porcin	PORCIN
pore	PORE
poreux	POREUX
porigide	PORIGIDE
pornographie	PORNOGRAPHIE
porocèle	POROCÈLE
poroma	POROMA
poromphale	POROMPHALE
porosité	POROSITÉ
porotique	POROTIQUE
porphyre	PORPHYRE
porphyrharmine	PORPHYRHARMINE
porphyrinique	PORPHYRINIQUE
porphyrisation	PORPHYRISATION
porphyroxine	PORPHYROXINE
porracé	PORRACÉ
porreau	PORREAU
porrigineux	PORRIGINEUX
porrigo	PORRIGO
porrigophyte	PORRIGOPHYTE
porte	PORTE
porte-aiguille	PORTE-AIGUILLE
porte-bougie	PORTE-BOUGIE
porte-caustique	PORTE-CAUSTIQUE
porte-cordon	PORTE-CORDON
portée	PORTÉE
porte-éponge	PORTE-ÉPONGE
porte-fil	PORTE-FIL
porte-fil	PORTE-LIGATURE
porte-lacs	PORTE-LACS
porte-loupe	PORTE-LOUPE
porte-main	PORTE-MAIN
porte-mèche	PORTE-MÈCHE
porte-moxa	PORTE-MOXA
porte-nœud	PORTE-NŒUD
porte-objet	PORTE-OBJET
porte-pierre	PORTE-PIERRE
porter	PORTER
porte-scie	PORTE-SCIE
porte-sonde	PORTE-SONDE
porteurs_d_eau	PORTEURS D’EAU
porte-voix	PORTE-VOIX
portulacées	PORTULACÉES
positif	POSITIF
position	POSITION
positivité	POSITIVITÉ
posologie	POSOLOGIE
possédé	POSSÉDÉ
posset	POSSET
postformation	POSTFORMATION
posthite	POSTHITE
postpectoral	POSTPECTORAL
postposition	POSTPOSITION
pot	POT
potable	POTABLE
potasse	POTASSE
potassé	POTASSÉ
potassimètre	POTASSIMÈTRE
potassique	POTASSIQUE
potassium	POTASSIUM
potée	POTÉE
potence	POTENCE
potentiel	POTENTIEL
potentille	POTENTILLE
potion	POTION
potiron	POTIRON
pott	POTT
pou	POU
pouce	POUCE
poudre	POUDRE
poudrette	POUDRETTE
poudroiement	POUDROIEMENT
poulain	POULAIN
poulain2	POULAIN
poule	POULE
poulet	POULET
pouliche	POULICHE
poulie	POULIE
poulinière	POULINIÈRE
pouliot	POULIOT
poulpe	POULPE
pouls	POULS
poumon	POUMON
poupart	POUPART
pourcèau	POURCÈAU
pourpier	POURPIER
pourpre	POURPRE
pourpre2	POURPRE
pourpré	POURPRÉ
pourrette	POURRETTE
pourri	POURRI
pourriture	POURRITURE
pousse	POUSSE
poussée	POUSSÉE
poussière	POUSSIÈRE
poussif	POUSSIF
poussin	POUSSIN
poussoir	POUSSOIR
poutre	POUTRE
pouture	POUTURE
pouvoir	POUVOIR
pragmatique	PRAGMATIQUE
pratelle	PRATELLE
praticien	PRATICIEN
pratique	PRATIQUE
pratique2	PRATIQUE
précieux	PRÉCIEUX
précipitant	PRÉCIPITANT
précipitation	PRÉCIPITATION
précipité	PRÉCIPITÉ
précordial	PRÉCORDIAL
précurseur	PRÉCURSEUR
prédiastolique	PRÉDIASTOLIQUE
prédigestion	PRÉDIGESTION
prédisposant	PRÉDISPOSANT
prédisposition	PRÉDISPOSITION
prédorsal	PRÉDORSAL
prédorso-atloïdien	PRÉDORSO-ATLOÏDIEN
préembryon	PRÉEMBRYON
préembryonnaire	PRÉEMBRYONNAIRE
préexistence	PRÉEXISTENCE
préfloraison	PRÉFLORAISON
préfoliaison	PRÉFOLIAISON
préfoliation	PRÉFOLIATION
préformation	PRÉFORMATION
préhenseur	PRÉHENSEUR
préhension	PRÉHENSION
préiridien	PRÉIRIDIEN
préjugé	PRÉJUGÉ
prêle	PRÊLE
prélombaire	PRÉLOMBAIRE
prélombo-sus-pubien	PRÉLOMBO-SUS-PUBIEN
prélombo-thoracique	PRÉLOMBO-THORACIQUE
prélombo-trochantinien	PRÉLOMBO-TROCHANTINIEN
préludes	PRÉLUDES
prématuré	PRÉMATURÉ
prémolaire	PRÉMOLAIRE
prémonitoire	PRÉMONITOIRE
prénotion	PRÉNOTION
préopercule	PRÉOPERCULE
préovarien	PRÉOVARIEN
préparate	PRÉPARATE
préparateur	PRÉPARATEUR
préparation	PRÉPARATION
prépubien	PRÉPUBIEN
prépuce	PRÉPUCE
préputial	PRÉPUTIAL
prérectal	PRÉRECTAL
prérotulien	PRÉROTULIEN
presbyopie	PRESBYOPIE
presbyte	PRESBYTE
presbytie	PRESBYTIE
presbytique	PRESBYTIQUE
prescription	PRESCRIPTION
présentation	PRÉSENTATION
préservatif	PRÉSERVATIF
préservation	PRÉSERVATION
préspinal	PRÉSPINAL
presse-artère	PRESSE-ARTÈRE
presse-urèthre	PRESSE-URÈTHRE
pression	PRESSION
pressoir	PRESSOIR
présure	PRÉSURE
présystole	PRÉSYSTOLE
présystolique	PRÉSYSTOLIQUE
prétaxoïde	PRÉTAXOÏDE
prétesticulaire	PRÉTESTICULAIRE
prétibial	PRÉTIBIAL
prétibio-digital	PRÉTIBIO-DIGITAL
prétibio-sus-phalangétaire	PRÉTIBIO-SUS-PHALANGÉTAIRE
préventif	PRÉVENTIF
prévertébral	PRÉVERTÉBRAL
prévoyance	PRÉVOYANCE
priapisme	PRIAPISME
primaire	PRIMAIRE
primate	PRIMATE
primevère	PRIMEVÈRE
primine	PRIMINE
primipare	PRIMIPARE
primitif	PRIMITIF
primordial	PRIMORDIAL
primulacées	PRIMULACÉES
primuline	PRIMULINE
principe	PRINCIPE
prinos	PRINOS
printemps	PRINTEMPS
prionoderme	PRIONODERME
prismatique	PRISMATIQUE
prisme	PRISME
prismenchyme	PRISMENCHYME
prison	PRISON
privilège	PRIVILÈGE
probable	PROBABLE
proboscidien	PROBOSCIDIEN
procatarctique	PROCATARCTIQUE
procédé	PROCÉDÉ
procès	PROCÈS
processionnaire	PROCESSIONNAIRE
processus	PROCESSUS
prochain	PROCHAIN
prochain	AINE
procidence	PROCIDENCE
procombant	PROCOMBANT
procondyle	PROCONDYLE
procréation	PROCRÉATION
proctalgie	PROCTALGIE
proctite	PROCTITE
proctocèle	PROCTOCÈLE
proctoptose	PROCTOPTOSE
proctorrhagie	PROCTORRHAGIE
proctorrhée	PROCTORRHÉE
procubitus	PROCUBITUS
prodiagnose	PRODIAGNOSE
prodrome	PRODROME
prodromique	PRODROMIQUE
production	PRODUCTION
productivité	PRODUCTIVITÉ
produit	PRODUIT
proégumène	PROÉGUMÈNE
proembryon	PROEMBRYON
proéminent	PROÉMINENT
proencéphale	PROENCÉPHALE
profession	PROFESSION
profond	PROFOND
profond	ONDE
profus	PROFUS
profus	USE
progéniture	PROGÉNITURE
proglossis	PROGLOSSIS
proglottis	PROGLOTTIS
prognathe	PROGNATHE
prognose	PROGNOSE
prognostic	PROGNOSTIC
progrès	PROGRÈS
progressif	PROGRESSIF
progression	PROGRESSION
projectile	PROJECTILE
projection	PROJECTION
projecture	PROJECTURE
prolabé	PROLABÉ
prolabé	PROLAPSÉ
prolapsus	PROLAPSUS
proleptique	PROLEPTIQUE
prolifération	PROLIFÉRATION
prolifère	PROLIFÈRE
proliféré	PROLIFÉRÉ
prolification	PROLIFICATION
prolifié	PROLIFIÉ
prolifique	PROLIFIQUE
proligération	PROLIGÉRATION
proligère	PROLIGÈRE
prolongement	PROLONGEMENT
promontoire	PROMONTOIRE
pronateur	PRONATEUR
pronation	PRONATION
prononciation	PRONONCIATION
pronostic	PRONOSTIC
pronostique	PRONOSTIQUE
propagation	PROPAGATION
propagine	PROPAGINE
propagulaire	PROPAGULAIRE
propagule	PROPAGULE
propathie	PROPATHIE
propherrhétine	PROPHERRHÉTINE
prophétine	PROPHÉTINE
prophylactique	PROPHYLACTIQUE
prophylaxie	PROPHYLAXIE
prophyse	PROPHYSE
propionate	PROPIONATE
propionène	PROPIONÈNE
propionique	PROPIONIQUE
propolis	PROPOLIS
proportion	PROPORTION
proportionnel	PROPORTIONNEL
propre	PROPRE
propriété	PROPRIÉTÉ
proptome	PROPTOME
proptome	PROPTOSE
proptysie	PROPTYSIE
propulsif	PROPULSIF
propulsion	PROPULSION
propylamine	PROPYLAMMINE
propylamine	PROPYLIAQUE
propyle	PROPYLE
propylène	PROPYLÈNE
propylglycol	PROPYLGLYCOL
propyliaque	PROPYLIAQUE
propylique	PROPYLIQUE
prorrhétique	PRORRHÉTIQUE
proruption	PRORUPTION
prosapothlipse	PROSAPOTHLIPSE
proscarabée	PROSCARABÉE
proscolex	PROSCOLEX
prosecteur	PROSECTEUR
prosenchyme	PROSENCHYME
prosopalgie	PROSOPALGIE
prosopalgique	PROSOPALGIQUE
prosphyse	PROSPHYSE
prostate	PROSTATE
prostatique	PROSTATIQUE
prostatite	PROSTATITE
prostatocèle	PROSTATOCÈLE
prostatolithe	PROSTATOLITHE
prostato-péritonéal	PROSTATO-PÉRITONÉAL
prostatorrhée	PROSTATORRHÉE
prostitution	PROSTITUTION
prostration	PROSTRATION
prostype	PROSTYPE
protagon	PROTAGON
protéacées	PROTÉACÉES
protéiforme	PROTÉIFORME
protéine	PROTÉINE
protéine2	PROTÉINE
protéique	PROTÉIQUE
protéranthé	PROTÉRANTHÉ
prothallium	PROTHALLIUM
prothèse	PROTHÈSE
prothétique	PROTHÉTIQUE
prothorax	PROTHORAX
protide	PROTIDE
protiste	PROTISTE
proto	PROTO
protoblaste	PROTOBLASTE
protocarboné	PROTOCARBONÉ
protocarbure	PROTOCARBURE
protococcus	PROTOCOCCUS
protogala	PROTOGALA
proto-organisme	PROTO-ORGANISME
protopathie	PROTOPATHIE
protopathique	PROTOPATHIQUE
protophylle	PROTOPHYLLE
protophyte	PROTOPHYTE
protoplasie	PROTOPLASIE
protoplasma	PROTOPLASMA
protoplasmatique	PROTOPLASMATIQUE
protoplasmique	PROTOPLASMIQUE
protoplaste	PROTOPLASTE
protoscolex	PROTOSCOLEX
protoscléreux	PROTOSCLÉREUX
protosel	PROTOSEL
protovertébral	PROTOVERTÉBRAL
protovertèbre	PROTOVERTÈBRE
protoxyde	PROTOXYDE
protozoaire	PROTOZOAIRE
protozoïde	PROTOZOÏDE
protrus	PROTRUS
protrus	USE
protrusion	PROTRUSION
protubérance	PROTUBÉRANCE
provende	PROVENDE
provoqué	PROVOQUÉ
pruine	PRUINE
prune	PRUNE
pruneau	PRUNEAU
prunelle	PRUNELLE
prunellier	PRUNELLIER
prunier	PRUNIER
prunine	PRUNINE
prurigineux	PRURIGINEUX
prurigo	PRURIGO
prurit	PRURIT
prussiate	PRUSSIATE
prussicoferrique	PRUSSICOFERRIQUE
prussine	PRUSSINE
prussique	PRUSSIQUE
psalloïde	PSALLOÏDE
psammome	PSAMMOME
psammophis	PSAMMOPHIS
psellisme	PSELLISME
pseudangusture	PSEUDANGUSTURE
pseudangusturine	PSEUDANGUSTURINE
pseudarthrose	PSEUDARTHROSE
pseudencéphale	PSEUDENCÉPHALE
pseudencéphalien	PSEUDENCÉPHALIEN
pseudesthésie	PSEUDESTHÉSIE
pseudo-acétique	PSEUDO-ACÉTIQUE
pseudo-alkannine	PSEUDO-ALKANNINE
pseudoblepsie	PSEUDOBLEPSIE
pseudocarpe	PSEUDOCARPE
pseudocarpien	PSEUDOCARPIEN
pseudocéphale	PSEUDOCÉPHALE
pseudo-céraïne	PSEUDO-CÉRAÏNE
pseudochromesthésie	PSEUDOCHROMESTHÉSIE
pseudochromie	PSEUDOCHROMIE
pseudochromine	PSEUDOCHROMINE
pseudo-continu	PSEUDO-CONTINU
pseudo-cotylédon	PSEUDO-COTYLÉDON
pseudo-croup	PSEUDO-CROUP
pseudo-diascope	PSEUDO-DIASCOPE
pseudo-érythrine	PSEUDO-ÉRYTHRINE
pseudo-fibrine	PSEUDO-FIBRINE
pseudo-lobaire	PSEUDO-LOBAIRE
pseudo-mélanose	PSEUDO-MÉLANOSE
pseudo-membrane	PSEUDO-MEMBRANE
pseudo-membraneux	PSEUDO-MEMBRANEUX
pseudo-morphine	PSEUDO-MORPHINE
pseudomorphose	PSEUDOMORPHOSE
pséudo-navicelle	PSÉUDO-NAVICELLE
pseudo-parasite	PSEUDO-PARASITE
pseudo-pellagre	PSEUDO-PELLAGRE
pseudoplasme	PSEUDOPLASME
pseudo-pleurésie	PSEUDO-PLEURÉSIE
pseudo-psore	PSEUDO-PSORE
pseudo-purpurine	PSEUDO-PURPURINE
pseudo-pus	PSEUDO-PUS
pseudo-quinine	PSEUDO-QUININE
pseudo-quinique	PSEUDO-QUINIQUE
pseudorcine	PSEUDORCINE
pseudorexie	PSEUDOREXIE
pseudo-sarcocèle	PSEUDO-SARCOCÈLE
pseudo-séreuse	PSEUDO-SÉREUSE
pseudosmie	PSEUDOSMIE
pseudosperme	PSEUDOSPERME
pseudostose	PSEUDOSTOSE
pseudostose	PSEUDOSTOME
pseudo-syphilis	PSEUDO-SYPHILIS
pseudotoxine	PSEUDOTOXINE
psilotées	PSILOTÉES
psilothre	PSILOTHRE
psoas	PSOAS
psodyme	PSODYME
psoïte	PSOÏTE
psoraléine	PSORALÉINE
psoralier	PSORALIER
psore	PSORE
psorélytrie	PSORÉLYTRIE
psorentérie	PSORENTÉRIE
psoriasis	PSORIASIS
psorique	PSORIQUE
psorophtalmie	PSOROPHTHALMIE
psoropte	PSOROPTE
psorospermie	PSOROSPERMIE
psychagogique	PSYCHAGOGIQUE
psychiatrie	PSYCHIATRIE
psychodiaire	PSYCHODIAIRE
psychologie	PSYCHOLOGIE
psychopathie	PSYCHOPATHIE
psychopathique	PSYCHOPATHIQUE
psycho-physiologie	PSYCHO-PHYSIOLOGIE
psycho-physiologique	PSYCHO-PHYSIOLOGIQUE
psychose	PSYCHOSE
psychotique	PSYCHOTIQUE
psychrologue	PSYCHROLOGUE
psychromètre	PSYCHROMÈTRE
psyctique	PSYCTIQUE
psydracié	PSYDRACIÉ
psydracium	PSYDRACIUM
psylle	PSYLLE
psyllion	PSYLLION
ptarmique	PTARMIQUE
ptéléyle	PTÉLÉYLE
ptêne	PTÊNE
ptéréal	PTÉRÉAL
ptérocarpe	PTÉROCARPE
ptéropodes	PTÉROPODES
ptérygine	PTÉRYGINE
ptérygion	PTÉRYGION
ptérygo-anguli-maxillaire	PTÉRYGO-ANGULI-MAXILLAIRE
ptérygo-colli	PTÉRYGO-COLLI
ptérygographie	PTÉRYGOGRAPHIE
ptérygoïde	PTÉRYGOÏDE
ptérygoïdien	PTÉRYGOÏDIEN
ptérygo-maxillaire	PTÉRYGO-MAXILLAIRE
ptérygome	PTÉRYGOME
ptérygo-palatin	PTÉRYGO-PALATIN
ptérygo-pharyngien	PTÉRYGO-PHARYNGIEN
ptérygo-staphylin	PTÉRYGO-STAPHYLIN
ptérygo-syndesmo-staphyli-pharyngien	PTÉRYGO-SYNDESMO-STAPHYLI-PHARYNGIEN
ptilose	PTILOSE
ptisane	PTISANE
ptosis	PTOSIS
ptyalagogue	PTYALAGOGUE
ptyaline	PTYALINE
ptyalisme	PTYALISME
ptychode	PTYCHODE
ptysmagogue	PTYSMAGOGUE
pubère	PUBÈRE
puberté	PUBERTÉ
pubescence	PUBESCENCE
pubescent	PUBESCENT
pubien	PUBIEN
pubio-caverneux	PUBIO-CAVERNEUX
pubio-coccygien_annulaire	PUBIO-COCCYGIEN ANNULAIRE
pubio-fémoral	PUBIO-FÉMORAL
pubio-ombilical	PUBIO-OMBILICAL
pubio-prostatique	PUBIO-PROSTATIQUE
pubio-rectal	PUBIO-RECTAL
pubio-sternal	PUBIO-STERNAL
pubiotomie	PUBIOTOMIE
pubio-uréthral	PUBIO-URÉTHRAL
pubio-vésical	PUBIO-VÉSICAL
pubis	PUBIS
puccinie	PUCCINIE
puce	PUCE
puceron	PUCERON
pudendagre	PUDENDAGRE
pudendum	PUDENDUM
puériculture	PUÉRICULTURE
puéril	PUÉRIL
puerpéral	PUERPÉRAL
puerpéralité	PUERPÉRALITÉ
puerpérisme	PUERPÉRISME
pug	PUG
puissance	PUISSANCE
puissant	PUISSANT
puits	PUITS
pulassari	PULASSARI
pulicaire	PULICAIRE
pullulation	PULLULATION
pulmo-aortique	PULMO-AORTIQUE
pulmobbanche	PULMOBBANCHE
pulmomètre	PULMOMÈTRE
pulmonaire	PULMONAIRE
pulmonaire2	PULMONAIRE
pulmonal	PULMONAL
pulmoné	PULMONÉ
pulmonie	PULMONIE
pulmonique	PULMONIQUE
pulmoniste	PULMONISTE
pulmonite	PULMONITE
pulpation	PULPATION
pulpe	PULPE
pulpeux	PULPEUX
pulpoire	PULPOIRE
pulque	PULQUE
pulsatif	PULSATIF
pulsatile	PULSATILE
pulsatille	PULSATILLE
pulsation	PULSATION
pulsiloge	PULSILOGE
pulsimantie	PULSIMANTIE
pulsimètre	PULSIMÈTRE
pulsion	PULSION
pulsographe	PULSOGRAPHE
pultacé	PULTACÉ
pultation	PULTATION
pulv.	PULV.
pulvérisateur	PULVÉRISATEUR
pulvérisation	PULVÉRISATION
pulvérolé	PULVÉROLÉ
pulvérulence	PULVÉRULENCE
pulvérulent	PULVÉRULENT
pulviné	PULVINÉ
pumacuchie	PUMACUCHIE
pumite	PUMITE
puna	PUNA
puna	VETA
punais	PUNAIS
punais	AISE
punaise	PUNAISE
punaisie	PUNAISIE
puncticulaire	PUNCTICULAIRE
punctiforme	PUNCTIFORME
punctum	PUNCTUM
pungo	PUNGO
punicine	PUNICINE
pupillaire	PUPILLAIRE
pupille	PUPILLE
pur	PUR
pur	URE
purgatif	PURGATIF
purgation	PURGATION
puriforme	PURIFORME
purkinje	PURKINJE
purpura	PURPURA
purpuramique	PURPURAMIQUE
purpurate	PURPURATE
purpurholcine	PURPURHOLCINE
purpurine	PURPURINE
purpurique	PURPURIQUE
purrhée	PURRHÉE
purrhée	PURRHÉIQUE
purrhée	PURRHÉON
purulence	PURULENCE
purulent	PURULENT
pus	PUS
pustulation	PUSTULATION
pustule	PUSTULE
pustuleux	PUSTULEUX
putréfaction	PUTRÉFACTION
putrescence	PUTRESCENCE
putrescible	PUTRESCIBLE
putride	PUTRIDE
putridité	PUTRIDITÉ
putrilage	PUTRILAGE
putrilagineux	PUTRILAGINEUX
pyarthrose	PYARTHROSE
pyate	PYATE
pycnide	PYCNIDE
pycnotique	PYCNOTIQUE
pyélite	PYÉLITE
pyélo-néphrite	PYÉLO-NÉPHRITE
pyémie	PYÉMIE
pygodidyme	PYGODIDYME
pygomèle	PYGOMÈLE
pygopage	PYGOPAGE
pygopagie	PYGOPAGIE
pyine	PYINE
pyique	PYIQUE
pyléphlébite	PYLÉPHLÉBITE
pylore	PYLORE
pylorique	PYLORIQUE
pyocyanine	PYOCYANINE
pyocyte	PYOCYTE
pyode	PYODE
pyogénie	PYOGÉNIE
pyogénique	PYOGÉNIQUE
pyohémie	PYOHÉMIE
pyohémique	PYOHÉMIQUE
pyoïde	PYOÏDE
pyomètre	PYOMÈTRE
pyophthalmie	PYOPHTHALMIE
pyopœétique	PYOPŒÉTIQUE
pyorragie	PYORRHAGIE
pyorragie	PYORRHÉE
pyothorax	PYOTHORAX
pyoxanthose	PYOXANTHOSE
pyozoaire	PYOZOAIRE
pyramidal	PYRAMIDAL
pyramide	PYRAMIDE
pyrélaïne	PYRÉLAÏNE
pyrénaïne	PYRÉNAÏNE
pyrénase	PYRÉNASE
pyrène	PYRÈNE
pyrénéen	PYRÉNÉEN
pyrénoïde	PYRÉNOÏDE
pyrèthre	PYRÈTHRE
pyrethrine	PYRETHRINE
pyrétique	PYRÉTIQUE
pyrétogène	PYRÉTOGÈNE
pyrétogénétique	PYRÉTOGÉNÉTIQUE
pyrétologie	PYRÉTOLOGIE
pyrétologique	PYRÉTOLOGIQUE
pyrétologiste	PYRÉTOLOGISTE
pyrexie	PYREXIE
pyrhéliomètre	PYRHÉLIOMÈTRE
pyridine	PYRIDINE
pyriforme	PYRIFORME
pyrite	PYRITE
pyriteux	PYRITEUX
pyritologie	PYRITOLOGIE
pyro-acétique	PYRO-ACÉTIQUE
pyro-aconitique	PYRO-ACONITIQUE
pyroamarine	PYROAMARINE
pyrocatéchine	PYROCATÉCHINE
pyrocatécrutique	PYROCATÉCRUTIQUE
pyrocitrique	PYROCITRIQUE
pyrodextrine	PYRODEXTRINE
pyrodigitaline	PYRODIGITALINE
pyrogaïacique	PYROGAÏACIQUE
pyrogaïol	PYROGAÏOL
pyrogallique	PYROGALLIQUE
pyrogallol	PYROGALLOL
pyrogéné	PYROGÉNÉ
pyrogenèse	PYROGENÈSE
pyrogenésique	PYROGENÉSIQUE
pyrogenétique	PYROGENÉTIQUE
pyroglycérine	PYROGLYCÉRINE
pyroïde	PYROÏDE
pyroïde	PYRIFORME
pyrokinique	PYROKINIQUE
pyrolacées	PYROLACÉES
pyrolactique	PYROLACTIQUE
pyrole	PYROLE
pyroléophore	PYROLÉOPHORE
pyroligneux	PYROLIGNEUX
pyrolignite	PYROLIGNITE
pyrolithique	PYROLITHIQUE
pyrologie	PYROLOGIE
pyromalique	PYROMALIQUE
pyromancie	PYROMANCIE
pyromanie	PYROMANIE
pyromarique	PYROMARIQUE
pyroméconique	PYROMÉCONIQUE
pyromètre	PYROMÈTRE
pyromucate	PYROMUCATE
pyromucique	PYROMUCIQUE
pyronomie	PYRONOMIE
pyrophlyctide	PYROPHLYCTIDE
pyrophore	PYROPHORE
pyrophosphate	PYROPHOSPHATE
pyrophosphorique	PYROPHOSPHORIQUE
pyrophytique	PYROPHYTIQUE
pyropine	PYROPINE
pyropuncture	PYROPUNCTURE
pyroquinique	PYROQUINIQUE
pyroquinol	PYROQUINOL
pyroracémique	PYRORACÉMIQUE
pyroscope	PYROSCOPE
pyrosis	PYROSIS
pyrosorbique	PYROSORBIQUE
pyrosome	PYROSOME
pyrostannique	PYROSTANNIQUE
pyrosuccinique	PYROSUCCINIQUE
pyrotartarique	PYROTARTARIQUE
pyrotartrique	PYROTARTRIQUE
pyrotechnie	PYROTECHNIE
pyrotérébenthinique	PYROTÉRÉBENTHINIQUE
pyrotérébilique	PYROTÉRÉBILIQUE
pyrotérébilique	PYROTÉRÉBIQUE
pyrothonibe	PYROTHONIBE
pyrotique	PYROTIQUE
pyro-urique	PYRO-URIQUE
pyrovinate	PYROVINATE
pyrovinique	PYROVINIQUE
pyroxam	PYROXAM
pyroxanthine	PYROXANTHINE
pyroxyle	PYROXYLE
pyroxyle	PYBOXYLINE
pyroxyliqce	PYROXYLIQCE
pyrozoïque	PYROZOÏQUE
pyrreée	PYRREÉE
pyrreée	PYRRHÉIQUE
pyrreée	PYRRHÉON
pyrrhétine	PYRRHÉTINE
pyrrhole	PYRRHOLE
pyrrhole	PYRRHÉLÉON
pyrrhomée	PYRRHOMÉE
pyrrhopine	PYRRHOPINE
pyruvique	PYRUVIQUE
python	PYTHON
pyulque	PYULQUE
pyurie	PYURIE
pyxide	PYXIDE
pyxidie	PYXIDIE
q.p.	Q.P.
q.s.	Q.S.
qhitegn	QHITEGN
q_ssela_qhitegn	Q’SSELA QHITEGN
quadri	QUADRI
quadrangulaire	QUADRANGULAIRE
quadricarbure	QUADRICARBURE
quadridenté	QUADRIDENTÉ
quadrifide	QUADRIFIDE
quadriflore	QUADRIFLORE
quadrifoliolé	QUADRIFOLIOLÉ
quadriga	QUADRIGA
quadrijugué	QUADRIJUGUÉ
quadrijumeau	QUADRIJUMEAU
